disp_area,disp_volume,disp_p_int,disp_p_max,disp_p_min,max_atom_area,sasa_area,sasa_volume,ip,ea,dipole_moment,e_philicity,n_philicity
311.93695535083214,293.6709799693605,18.559009476867185,43.696026288944,9.000002233745793,26.000000000000004,467.6007057185147,699.8287670856629,10.589999217540097,6.7169998513595965,22.057858476788184,1.8709998577606637,-5.743999217540095
272.2199943065325,243.7019975561959,16.940000269712524,41.771001859377286,8.8460001975905,22.0,411.18099027842806,593.9759909388513,11.048999964237012,5.340000046491882,19.60799550548664,0.9820000181795182,-6.202999964237013
242.87618791129665,220.52466570164265,17.38177177100824,46.55179399404533,9.27501369976911,22.000000000000004,363.0610782481862,536.8979805761751,11.108619545328724,5.386987534231663,4.721460986332296,1.0115210739760925,-6.262619545328725
273.4000902665235,251.0536408787388,17.59057379260518,46.54677366525783,8.174625907293478,26.0,394.2076464096468,592.9607912118912,10.690187565543738,4.945077575715878,4.774532275509097,0.7690283769414262,-5.844187565543737
239.2810082507084,217.31551908167472,17.280079510286615,45.1967344731497,9.267416614835003,22.0,355.4990530697802,521.3593624304698,11.03142002436988,5.060872761631143,4.80638737497132,0.857729514520231,-6.185420024369878
232.8640714320685,208.6485772656301,17.383829448630152,42.62738736220137,9.077543776892831,19.0,352.30090736708684,508.30699583199856,10.897034339705971,5.574900081784146,8.294380299570188,1.0801547167619991,-6.051034339705973
257.0718880377564,237.75494763698643,16.990339404156554,44.65643849819151,9.505829673488035,26.0,363.5140659923164,544.7727658669608,10.715228245304182,3.797606043674743,4.918314959608471,0.4200630241768069,-5.869228245304182
261.21322112425975,247.4852579911948,16.45752465946016,40.13528613004655,9.45552744664466,28.0,373.6310049554678,559.0314723959555,10.998389729771008,0.4884254321738289,4.892129882355055,0.0383741807139113,-6.152389729771007
189.20505804738147,161.6699053194304,15.274368688963138,38.77303015469335,8.222739074927231,16.0,296.16569395724053,406.6246467822103,11.143035498324782,4.047242312374632,4.723976275887278,0.5328831143841206,-6.297035498324781
208.0575247444285,181.04115744028027,15.349419710684865,35.40721730057918,7.902268631433595,18.000000000000004,328.1090935629816,458.92946718725386,11.287345278032118,4.771293992809209,5.156574996873722,0.7775690318759725,-6.44134527803212
197.45096079081367,170.79125729262736,14.847990688410524,34.23240952458699,8.271173367420298,18.0,306.72311278997984,422.3392465582113,11.22996631073187,0.4493900165404271,4.825446295020708,0.0458636315646381,-6.383966310731868
258.879263021177,239.800446648145,17.333803739380325,45.38256637331767,9.242370703498947,25.0,383.8840140373975,568.6940566243546,10.949510502974954,4.967647707580996,4.848662064589004,0.8103804820450664,-6.103510502974957
217.83310713394928,197.26353449609277,16.57711731377757,38.26575345002735,9.40760477471705,18.0,333.05697065478506,474.7504469591154,11.158920406655083,4.807742916838723,5.579310516179778,0.77575397499116,-6.312920406655082
217.8441246285805,199.94424737312843,15.992911078771058,39.42506320807747,8.107123088722362,21.0,334.8409324379178,484.7662999951151,11.248480567163726,4.9029835140951565,4.795176048932281,0.8224805671637274,-6.402480567163727
217.51470902837715,194.19783191662395,15.295134674150487,34.83804812977317,8.447321666749698,21.000000000000004,328.96601846675867,465.70600100397706,11.163865721378023,0.440502152927277,4.825537723805942,0.0425487257506109,-6.317865721378026
234.2648147098901,216.42445375364235,15.841881094343728,37.87892674445776,8.712996286005872,24.0,344.60552786537784,504.174339917229,11.096287979155358,0.473756672847681,4.775230383324287,0.041115191662143,-6.250287979155357
293.4917807502009,267.96721783683927,16.19054712119964,38.1265809825608,8.351277178535389,30.0,412.2981776103662,614.7222272595004,11.030974243545137,0.4847291104200042,4.879785210107811,0.0393959804735398,-6.184974243545137
392.2422408245868,364.63575904922976,16.374146987617788,35.977629249079,8.341147149376553,42.0,544.6040718011632,823.9009318276348,11.02356820837636,0.4986511166344285,4.821751742673778,0.0397674324845049,-6.177568208376361
230.1687125633129,209.4194398597612,17.330324542851162,39.84227850915661,9.747255601870876,18.0,350.9012547253786,498.7208955409196,11.11808173646285,4.91461634729257,4.123723113362237,0.8096163472925699,-6.27208173646285
355.2715034653058,363.4211652142284,19.86403134048756,50.63141496829076,9.751772793966278,40.0,467.5816331290218,778.6039693375924,10.298631353270869,5.935259516359315,4.82462303322996,1.2253967970342727,-5.452631353270867
202.3759222662572,178.14484403384495,15.322937510977766,43.820213783440366,8.87977981664341,19.0,311.5745080261417,437.4631556007348,11.200105764164109,0.1974557729463212,5.634166349362732,0.033,-6.354105764164108
152.817,126.386,14.029,33.31,8.248,12.0,256.669,339.09,11.502,0.698,4.323,0.073,-6.656
361.1193137187198,358.5329902207592,19.95170932918796,48.12099485021367,9.531913199486238,37.000000000000014,511.32702044879335,815.8362317270113,10.18289444940182,6.778993842233314,4.5411960027916365,1.9408274126674203,-5.336894449401818
404.594506130622,410.0746327373386,20.71430124734448,51.214321051927605,9.614956005915507,43.00000000000001,567.6406850137972,924.1204237744436,9.97313716180941,7.133101531936831,4.582666836440687,2.4189003699101725,-5.12713716180941
298.0275543632789,282.74507934556567,18.478942791602265,42.35561350824298,9.421107018974697,29.0,435.45887167431385,664.5533764030965,10.50408342638885,6.087727051605324,4.548760227215757,1.3478366352220568,-5.658083426388849
194.58928653059905,172.93939819585157,15.994014841837611,40.93013065339412,8.91641154078476,15.999999999999998,304.1290224614896,424.5514959157831,10.635624328673774,4.661585349884843,4.429015953542305,0.6577825871569776,-5.7896243286737725
285.7914754113979,272.45911400445937,18.53318136312765,45.53156797627287,9.412230734388572,28.0,415.9573856654731,635.9775156254382,10.7440368811229,6.290210735488219,4.800572087415531,1.5133507391782142,-5.8980368811229
235.492155720338,215.9877392677301,17.24323356892154,43.75277007614659,9.231759618864078,22.0,354.68440625082394,519.4126406797224,11.129743653851149,5.243062715593144,4.824116902751796,0.948029170200728,-6.283743653851146
286.87531043821235,272.360478414442,18.54500931639415,45.9801292928133,9.423941241501645,28.0,418.0983327837004,637.9704041553213,10.754222467007828,6.304895897659753,4.836778108958697,1.524910939420158,-5.90822246700783
234.94713360618735,215.77367548519828,17.22222575068502,44.38890347797554,9.241815470986854,22.0,354.7591045828456,519.5370959335021,11.12942237180318,5.2444127561290586,4.830753406678634,0.9483543993490006,-6.283422371803178
