disp_area,disp_volume,disp_p_int,disp_p_max,disp_p_min,max_atom_area,sasa_area,sasa_volume,ip,ea,dipole_moment,e_philicity,n_philicity,SMILES
265.717,241.262,17.175,43.377,8.762,22.0,400.291,582.034,11.053,5.241,18.246,0.937,-6.207,[NH3+]CCC1=CC=C(Cl)C=C1.[Cl-]
258.66178407757957,241.5672917845527,17.483591298575607,47.14584402694592,9.26647028829026,25.0,377.7472263180875,564.7134803026081,10.852983733712694,4.909567768174863,6.063520600262146,0.7757040495403096,-6.006983733712693,[NH3+]CCCC1=CC=CC=C1.[Cl-]
238.10322639589685,219.93704395965392,18.14719920500241,44.17210752249209,9.00383528924982,19.0,367.6172176373328,535.4858683923627,10.996639075433755,5.828701588283956,6.464505397003959,1.2311481902362882,-6.150639075433753,[NH3+]Cc1ccc(Br)cc1.[Cl-]
293.95475439215943,291.2901343202397,19.52776534123499,47.314983422999546,9.253050188914013,26.000000000000004,418.5053650119209,656.5698043477416,10.485236473377789,6.106491666492625,6.880194692258631,1.359204337739041,-5.639236473377788,CSCc1cc(C[NH3+])ccc1Br.[Cl-]
238.48702920010896,217.84230889395383,17.135800006547683,41.93727606079538,8.984171089704077,22.0,357.69394712924975,523.3831320574328,10.876360790475529,5.125528300669784,5.9099038783464914,0.8655038239462145,-6.030360790475527,Cc1cccc(C[NH3+])c1.[Cl-]
240.06488006067602,221.72495016436187,17.15779777627537,42.78053179009509,9.110707592218498,22.0,362.8500477233425,536.573740267029,11.021466198349332,5.311622286651118,6.5082405283794245,0.9659170619276347,-6.175466198349334,[NH3+]CCC1=CC=C(F)C=C1.[Cl-]
260.5756414484819,242.7653402869138,18.134551731513348,43.64135010679314,9.050987567365468,24.000000000000004,398.14230622231474,589.9413467594402,10.56360227207907,6.246821583824075,5.577796410746478,1.467465754926132,-5.717602272079072,[NH3+]Nc1ccc2ccccc2c1.[Cl-]
294.7994828569733,286.6213608368452,20.11062139243758,45.73853947798252,9.233596377633477,25.0,429.2594089706919,661.4578812403332,10.776794789375506,6.720224652706221,5.225904495798503,1.877686885250502,-5.930794789375503,[NH3+]Cc1cc(I)c2ccccc2c1.[Cl-]
284.76864939482346,262.42867148153476,17.468398764074994,46.346302831444824,8.656746757322496,24.999999999999996,420.985414637404,624.3144246602398,11.047861830328227,5.44312635708963,14.589834072055208,1.0316268861420497,-6.201861830328225,CCc1ccc(C[NH3+])cc1Cl.[Cl-]
237.38508527526758,218.39578826551147,17.06123727429896,41.22100909609798,9.072409355195438,21.999999999999993,358.2962660653116,523.0976871476413,10.933197470901494,4.98729575029942,5.968373685668484,0.8155949505331974,-6.087197470901492,[NH3+]CCC1=CC=CC=C1.[Cl-]
279.2548330919381,267.06051967358434,18.179453329744348,39.310366980119035,9.234270886988758,27.000000000000004,413.1779100395001,632.7031124215484,10.346958915402947,7.218207229248513,6.668056765768933,2.476898156246022,-5.500958915402946,[NH3+]Cc1ccccccc(F)cc1.[Cl-]
488.66119580936345,499.2131869097933,21.116333544434248,47.706271526568074,9.358925849386413,46.0,674.2144783458305,1105.4274849455119,10.023666655556092,7.411555562962605,15.145485645477923,2.8696296469127454,-5.1776666555560915,[NH3+]CCC1=CC=C(C2=CC(C)=C(C3=CC=C(C4=C(C)C=CS4)S3)S2)S1.[Cl-]
277.3995171789813,265.9285053297913,18.902606903269092,44.91169863987586,9.077758224677577,25.0,411.31326048835456,628.1771466679685,10.82712442975969,6.621542228818903,10.903435657174786,1.7876254003818715,-5.981124429759691,[NH3+]Cc1ccc2ccccc2c1Cl.[Cl-]
526.173,538.725,21.78,51.127,9.314,48.0,712.582,1196.942,10.492,7.969,22.875,3.809,-5.646,[NH3+]CCC1=CC=C(C2=CC(C)=C(C3=C(C#N)C(C#N)=C(C4=C(C)C=CS4)S3)S2)S1.[Cl-]
257.3580611744792,236.6826999346902,17.356305453128922,44.414045199297526,9.03271840473469,24.0,387.0769306158446,570.6488548541059,10.631310652330027,5.175382210396477,6.246641417222058,0.8570998250151305,-5.785310652330028,[NH3+]Cc1ccc2c(c1)CCO2.[Cl-]
276.0939898304849,265.0623017532969,19.575604638131168,41.858285347182445,9.193885468606961,23.0,411.029466859805,621.7661277723574,10.831819504974419,6.399337008596203,7.351626101199969,1.6033064698698438,-5.985819504974419,[NH3+]Cc1cccc(C=CI)c1.[Cl-]
289.07421131061415,271.057303696195,18.44207525118872,46.448523527417166,8.777476232614575,24.999999999999996,432.53338130569864,647.7455101738677,10.781146715447113,6.501525969746527,14.05172353306213,1.6833129594249527,-5.935146715447112,[NH3+]Cc1cc(Cl)c2ccccc2c1.[Cl-]
228.47115445433664,207.67799694967704,17.135580872983397,40.2682250453253,8.934498750981465,19.000000000000007,354.7373468493507,507.79960659599004,10.91316233126666,5.6065773115233215,11.392938986170746,1.098418836859387,-6.067162331266661,[NH3+]CCC1=CC=CS1.[Cl-]
285.21904234538147,272.3149475448713,18.408577690741307,44.667808204354024,9.112847709244072,27.999999999999996,418.7892456727502,637.7134134171471,10.565440682005471,6.177847682797077,5.9480162607165346,1.4165511920085443,-5.719440682005472,Cc1cccc2cc(C[NH3+])ccc12.[Cl-]
264.1816993499041,251.36422402652792,19.12253848419725,44.67614986319146,9.465572314803058,23.0,397.65648390967766,599.6688290865636,10.772310902973837,7.180704694753413,5.217439120690838,2.375600608128874,-5.926310902973838,[NH3+]Sc1ccc2ccccc2c1.[Cl-]
271.978,251.832,17.941,46.026,8.557,24.0,420.512,620.209,8.637,5.218,14.346,0.633,-3.791,B#CC=Cc1ccc(C[NH3+])cc1.[Cl-]
283.8107273953742,256.7783312637779,17.979721547965735,43.98845953431123,9.075454807205535,23.999999999999996,443.61200312348205,643.5697763465074,10.777843647515343,6.6023994307705145,6.096506279860987,1.7693642869812378,-5.931843647515343,[NH3+]C#Cc1ccc2ccccc2c1.[Cl-]
253.3487961025639,236.53609596206942,18.16291618336138,45.111569141996576,8.592758623383121,23.0,386.76104829368154,576.1603426344882,10.843830890838472,6.501987930679801,5.254147094904193,1.6867336881099482,-5.997830890838473,[NH3+]Oc1ccc2ccccc2c1.[Cl-]
216.75711471533987,193.76245720014967,16.855498491110822,40.73516024362906,8.979019765238654,19.0,337.53586037524394,480.6223719592974,11.002498445917428,5.207571753768179,6.017012101418537,0.9171248128607314,-6.1564984459174275,[NH3+]CC1=CC=CC=C1.[Cl-]
216.7282261852832,194.1812252146591,16.8416604247292,41.15529787983061,8.980680961770583,19.000000000000004,337.59348333889164,480.68905051440424,11.003248559202559,5.209765731769454,6.0198967350001045,0.9181966053334566,-6.157248559202561,[NH3+]Cc1ccccc1.[Cl-]
312.72502825370714,293.7400564942599,18.3639158220885,44.480973810720634,8.687785743672281,28.0,467.783680894051,701.9924750364623,9.604706084080924,7.416074837928081,5.803637923451847,3.0681381691541247,-4.758706084080923,C=S=CC=Cc1ccc(C[NH3+])cc1.[Cl-]
305.4806362912989,292.21730087201473,19.253036517708885,45.22390774062779,9.109004480498415,25.999999999999996,447.50258444343916,678.2129529771823,10.758469874205055,6.3686738022860565,6.551289419560648,1.57441853162417,-5.912469874205054,Cc1cc(C[NH3+])ccc1C=CI.[Cl-]
404.638,368.652,16.048,31.966,8.237,42.0,564.04,844.332,11.001,1.048,6.025,0.07,-6.155,[NH3+]CCCCCCCCCCCC.[Cl-]
268.6454300551334,252.5531804838816,18.288155356405774,43.04593831153318,9.11043227454548,25.0,402.97213520523786,609.0559383256162,10.832858015210498,6.573963585608422,5.125450268959226,1.7467407750943145,-5.986858015210499,[NH3+]Cc1ccc2ccccc2c1F.[Cl-]
284.925188451092,273.10876918647267,18.33465899464556,45.55667238873094,9.28454946884976,27.0,422.15351671550627,646.6878800346148,10.74350910019043,6.922441844568302,5.659395779033354,2.0799501165170775,-5.897509100190428,Bc1cc2ccccc2cc1C[NH3+].[Cl-]
234.5869974354075,217.24718390114086,17.21550562554546,41.414909345724986,9.295814179814267,22.0,353.22018340998056,518.5358954388487,10.982196088956014,5.157969193689151,5.835011005510761,0.8929176042575768,-6.136196088956014,[NH3+][C@@H](C)C1=CC=CC=C1.[Cl-]
235.6180815661333,217.4523293590742,17.127522388422403,39.73693881449552,9.298605608247387,22.0,356.03395971570717,521.0569185612146,11.006523992986022,5.190691196150423,5.9101567783599736,0.9095991974367366,-6.160523992986023,[NH3+][C@H](C)C1=CC=CC=C1.[Cl-]
264.9542858400391,249.6164701067005,17.94535042826082,42.57496224825748,9.032065072656941,24.0,402.9721246773561,604.5522411541742,10.393297419809882,5.910696245107039,6.314096331202268,1.2193625922369342,-5.5472974198098814,[NH3+]Cc1ccc2cbccc2c1.[Cl-]
307.75907962014315,292.37412245856797,19.425074939911752,43.04963221157584,9.235936924375867,26.0,446.7023858159854,678.815333314029,10.845251889868614,5.725464593746056,6.15201761997884,1.1553941086751072,-5.999251889868617,[NH3+]Cc1cccc(CC=CI)c1.[Cl-]
366.9399491364218,360.19719673257305,19.717972227370122,47.03806781145623,9.214259647921255,37.00000000000001,522.357014162316,827.7142181787216,10.212381985099631,6.838659117332389,5.806803476878679,2.006682750285055,-5.366381985099628,[NH3+]CCOC1=C(C=C2)C3=C(C=C1)C=CC4=CC=CC2=C43.[Cl-]
264.5827425378731,249.3916417266809,18.277589409451107,45.727860953115396,9.106134700176264,24.000000000000004,397.85042330478547,600.5633987352128,10.819851840409772,7.320485862944544,5.483838420640034,2.550053507370591,-5.973851840409771,[NH3+]Bc1ccc2ccccc2c1.[Cl-]
517.5813393216707,540.2609003182816,21.788880336701666,52.18178745182198,9.335458735654184,50.00000000000001,698.3528424850005,1173.5612461748765,10.148951604639207,7.9330298430120525,20.6383423017569,3.971293970588711,-5.302951604639208,[NH3+]CCC1=CC=C(C2=CC(C)=C(C3=CC=C(C4=C(C)C=CS4)C5=NSN=C35)S2)S1.[Cl-]
299.416,281.845,19.333,45.759,9.234,27.0,406.821,640.602,8.394,6.138,5.398,1.298,-3.548,C=[SH]#CCc1cccc(C[NH3+])c1.[Cl-]
209.60063804708494,185.6743661155252,16.905435798524994,38.496035675612234,8.743191661372851,16.0,332.2964405650685,465.519464299178,10.962684994629633,5.755781530780829,9.552724118360587,1.1860742366213797,-6.116684994629634,[NH3+]CC1=CC=CS1.[Cl-]
275.1124624416841,259.93783086362225,18.336665417533794,46.346464595095696,8.81055853278395,26.0,408.74738672893847,618.7742465727974,10.509060384654035,6.201789845281559,8.661189225864328,1.4296809519695624,-5.6630603846540355,[NH3+]Cc1ccc2c(O)cccc2c1.[Cl-]
307.133,274.283,15.596,32.238,8.217,30.0,441.52,640.386,11.028,1.047,6.017,0.071,-6.182,[NH3+]CCCCCCCC.[Cl-]
276.7602691751232,256.989484647834,18.001928003142435,42.51540774750235,7.764043964852117,25.000000000000004,422.138532364311,628.0866973811162,10.621298524280343,6.327501590200864,6.033150910945991,1.5333751079911646,-5.775298524280341,C#CC=Cc1cccc(C[NH3+])c1.[Cl-]
277.92248900007326,262.7562627258979,18.17957911926754,47.33342365750733,9.294240009741273,25.999999999999996,416.0169693681172,627.2656325375392,10.145748584438522,6.242783344072241,6.225005232363545,1.4363793596666465,-5.299748584438522,[NH3+]Cc1ccbcccccc1.[Cl-]
280.0311225641335,256.3163852249905,17.505213054873476,44.07033048585106,8.517071780708694,26.0,413.5655224725595,613.0322597688958,10.855837935580702,5.342758910736533,6.0113566681910315,0.9605572754359221,-6.009837935580702,C=CCc1ccc(C[NH3+])cc1.[Cl-]
251.92004782217404,230.93395522329843,17.436474473806545,42.493633240690244,8.43408625060291,22.999999999999996,382.8056443276855,560.3098171299547,10.792068719061605,6.008880044946858,6.013608464380754,1.320611040597325,-5.946068719061605,C=Cc1ccc(C[NH3+])cc1.[Cl-]
251.8552825911064,230.45951897551933,17.375844929592727,42.657745492289365,8.431271344077304,23.0,384.85875251774723,562.0883232568991,10.797768177615772,6.011176244008077,6.044364539498389,1.323421554645708,-5.951768177615772,[NH3+]CC1=CC=C(C=C)C=C1.[Cl-]
266.6127566358816,245.37143126086386,17.64258755760749,44.2890562627529,8.075197856976779,24.000000000000007,400.7700875032881,595.0884854932657,10.772673022689435,5.624418521206649,5.864386641246952,1.0916367900739996,-5.926673022689436,C#Cc1cc(C[NH3+])ccc1C.[Cl-]
250.82177093529867,228.11765227633168,17.05626265151047,43.93587611224837,9.035597088792121,22.999999999999996,380.1403428651162,553.3932418483942,10.846859738075823,5.130768877793704,6.0972708272541425,0.8645935848736848,-6.000859738075824,[NH3+]Cc1ccc2c(c1)CC2.[Cl-]
275.7644908777206,254.9161764178279,17.52688201390871,42.17210087246227,8.846770241434085,26.0,409.3869912258492,608.5830348494982,10.663164883769351,5.786870261458058,6.117816805857203,1.1719467340492549,-5.81716488376935,Cc1ccccc1C=CC[NH3+].[Cl-]
256.6353099636074,232.13663177080537,17.31983161595643,41.239606852941215,8.821607329872927,23.0,388.23358385881727,566.6568465305495,10.752890513569925,5.953511891478964,6.05873219569336,1.2819829994141807,-5.906890513569925,[NH3+]C/C=C/C1=CC=CC=C1.[Cl-]
274.09181152722994,253.5822533181872,17.725377665894957,43.9910205319339,8.976246601591287,25.000000000000004,419.73274785548875,621.7550051004483,10.966642682198737,7.522902764764835,7.017498357220463,2.8096024351567515,-6.1206426821987385,[NH3+]Cc1ccc(C=CC=O)cc1.[Cl-]
276.7976330225985,254.57753757869352,17.44200895325747,44.180794835737075,8.449571301866555,26.0,413.81636734383295,611.0556090029565,10.615393263733264,5.878035404467926,5.908720732280486,1.2202902026861393,-5.7693932637332646,CC=Cc1ccc(C[NH3+])cc1.[Cl-]
269.05379621075394,251.82936309437503,16.085142972513705,37.67653530976264,9.144998127863685,28.0,389.553501882531,576.1761512071305,10.987627642935015,0.9913039628126393,6.0547249001900365,0.06551297482899422,-6.141627642935017,[NH3+]CCC1CCCCC1.[Cl-]
279.5318362934528,257.8258797341672,17.826024056264107,43.81493732154574,7.695758392321741,24.999999999999996,429.306628960315,634.108579075278,10.630585977629352,6.421731458417957,6.014569324038037,1.6090660524728575,-5.784585977629351,C#CC=Cc1ccc(C[NH3+])cc1.[Cl-]
278.933,246.645,15.316,31.709,8.219,27.0,411.03,589.621,11.041,1.045,6.026,0.072,-6.195,CCCCCCC[NH3+].[Cl-]
285.6413624016442,280.7654058443357,19.23828348401211,44.526261139385554,9.496017014708084,27.000000000000004,420.0276827814124,645.0755600524681,10.732251619922314,6.399256962726272,5.574353782720887,1.5969132813585982,-5.886251619922314,[NH3+]C(P)c1ccc2ccccc2c1.[Cl-]
259.92758735758014,240.99358241148175,16.47698639062604,41.98457106016192,9.175359161963375,25.999999999999996,377.5533728819977,557.9165368179841,10.685417763507626,3.7804148172531145,6.070473837356777,0.4127660283914015,-5.839417763507627,[NH3+]CCC1=CCCCC1.[Cl-]
232.42061368491647,206.35673575198808,15.559607572497164,42.35698599952233,8.4022202721351,22.0,343.81296193968114,495.57550798551733,11.083524354161579,0.6907842634498779,5.935050877684958,0.05196036284679813,-6.237524354161577,COCCCC[NH3+].[Cl-]
338.9279032800116,326.2323539788348,18.917711635036802,44.91896055769458,9.157713517401973,32.0,480.69095813751085,747.1003483317394,10.726431068443592,6.287151846396929,5.5355151496944455,1.5114353709925483,-5.880431068443591,CCc1cc(C[NH3+])ccc1C=CCBr.[Cl-]
257.03,225.071,15.194,32.179,8.193,24.0,380.31,538.52,11.056,1.041,6.013,0.072,-6.21,[NH3+]CCCCCC.[Cl-]
244.4721840200611,226.98185779827827,15.970282594340063,38.56094571080039,9.0514624064396,25.000000000000004,357.9522762963087,525.0749308301124,10.976647171355296,1.0432052824494145,6.059484133054591,0.0681447857531239,-6.130647171355298,[NH3+]CC1CCCCC1.[Cl-]
280.50331115124794,261.9274351145947,17.870973961429378,43.94768616693935,9.131314840186155,25.999999999999996,412.7326565087082,619.9216828399731,10.022860639566476,7.696655283401931,6.123710352732715,3.462568064955978,-5.176860639566476,[NH3+]Cc1cbccccccc1.[Cl-]
274.79882424792936,250.3738395978859,17.56546598435133,43.689187226320946,8.89859428725837,22.999999999999993,421.19231135188585,615.6563005538278,10.76824687869413,6.376474901473974,15.449673353539138,1.5825899224106383,-5.922246878694132,[NH3+]Cc1ccc(C=CCl)cc1.[Cl-]
250.9863128289644,236.32405451285973,17.458532289513084,46.089682165901216,9.22786170008721,22.0,376.7299084801962,583.4588212889207,11.587191110661337,6.798808889338663,7.715095555330668,1.972660523259448,-6.741191110661337,[NH3+]CCC1=C(F)C(F)=C(F)C(F)=C1F.[Cl-]
241.09702563796338,225.76465899958424,18.133747550349213,44.558578772487465,9.446078974481464,22.0,372.0887774816322,548.5981282806509,10.905280683679024,6.6032806836790225,6.007518859738772,1.7754389457957918,-6.059280683679024,[NH3+]c1cccc2ccccc12.[Cl-]
281.81297256387677,257.3900640790337,17.660288684477077,43.47318580239357,8.22650077921039,25.0,428.6727038850405,631.7089109044742,10.18566052769255,5.633051205026734,6.853886930825675,1.0309546375991072,-5.339660527692549,[NH3+]Cc1ccc(C=C2C=C2)cc1.[Cl-]
201.02366652298386,181.20489105486425,15.060836346119503,36.23593658295692,8.607392414606304,19.0,311.2134430691067,440.1649824244568,11.022404366882988,0.7602008942856338,5.702317106430456,0.05334837331414303,-6.176404366882987,COCCC[NH3+].[Cl-]
270.71000020360447,253.37009849184986,17.695233557401874,43.07142413387173,8.625988134744281,26.000000000000004,400.1325923528157,599.7952346541699,10.71381782263177,5.845558610214306,5.954328698693438,1.2113686222465168,-5.8678178226317685,C=Cc1ccc(C[NH3+])cc1C.[Cl-]
280.4019589305969,262.8621094139519,18.66261151476352,43.8972548590938,9.061242400601365,23.0,421.8039093046839,628.6155800215605,10.322901108640112,8.18733792573335,6.423354828324133,4.555110592008514,-5.476901108640112,[NH3+]Cc1ccc(C=NC#P)cc1.[Cl-]
282.966,271.507,18.994,45.143,9.435,25.0,431.052,647.171,10.461,7.555,5.365,2.981,-5.615,[NH3+]P=Cc1ccc2ccccc2c1.[Cl-]
215.238,184.457,14.891,36.143,8.21,19.0,329.28,459.692,11.08,0.999,5.618,0.071,-6.234,CCOCC[NH3+].[Cl-]
223.449,199.613,16.06,38.042,8.503,19.0,338.15,481.698,10.556,4.749,5.183,0.678,-5.71,CCSCC[NH3+].[Cl-]
312.4330417583968,300.98274678625666,18.86767467580278,45.87295766862133,9.214232506103956,29.000000000000007,456.9845234257906,699.3690202240331,10.484594725559015,6.378329605610975,13.091233372457483,1.5659099065918562,-5.638594725559013,[NH3+]CCc1ccc2ccc(S)cc2c1.[Cl-]
259.0914621709188,239.782579123232,17.56564542960967,43.185983858938066,8.371824334266202,24.000000000000004,394.6604553908987,583.5396806484089,10.524152269436888,5.806771253516114,6.183758575721229,1.1682047002274605,-5.678152269436886,[NH3+]Cc1cccc(C=CO)c1.[Cl-]
245.5897655492461,227.11404704937905,17.97386535840236,44.546461145223084,9.388366640646879,22.0,379.91641468635584,556.0926387910827,10.879506366492771,6.525522882404357,6.042237254779371,1.7079833954762234,-6.0335063664927695,[NH3+]c1ccc2ccccc2c1.[Cl-]
225.68038012379427,198.08377057244596,15.037732234438787,34.66209319684757,8.32643758608041,20.99999999999999,341.22927129239406,479.71940590231725,11.08794367707991,0.9574809353703271,6.085618137542733,0.06852459851211892,-6.241943677079903,CCCCC[NH3+].[Cl-]
225.65543231515736,198.06269706717563,15.091957294893689,35.17094571707858,8.350332450136584,20.999999999999993,339.902468859961,478.5896855380714,11.076611831687964,0.9535816877638718,6.087174908603101,0.06766283533416406,-6.230611831687965,[NH3+]CCCCC.[Cl-]
270.60667227183234,253.657264356927,17.70606598536697,43.370710000409,8.823124282553781,26.000000000000004,400.712591262882,599.7072771310294,10.712723194271414,5.7682418899925905,6.011203512200282,1.1656559359565928,-5.8667231942714135,C=Cc1cc(C[NH3+])ccc1C.[Cl-]
221.06505421533032,197.22948588695039,15.115799220368201,35.83606428828964,8.898111315405206,20.999999999999996,334.51086433148873,473.2777142453483,11.128948064038598,0.9489345381245251,6.074483929979423,0.0699340153228844,-6.282948064038599,CC(C)CC[NH3+].[Cl-]
195.14022105985742,169.22933264444066,15.513949390281635,38.46265252776203,8.8008705015655,16.0,309.14103286866043,429.3642349327907,11.310278190404308,3.785859128847048,6.720535767070431,0.4851659196561285,-6.464278190404306,N#CCCC[NH3+].[Cl-]
221.58981498550548,203.8425062867191,15.658546845283414,38.299571490000815,9.37786983534084,22.000000000000004,330.2058431193092,476.45528565548085,11.069968450255656,1.0466320387655426,6.018860724886254,0.0734341188596099,-6.223968450255654,[NH3+]C1CCCCC1.[Cl-]
206.7670187064255,177.93659718799566,15.329035787586646,36.69154498855615,7.857361368916879,17.0,326.87355752190973,452.6747770650636,11.005155860066854,2.526628471469798,6.100092118482997,0.2180211759334137,-6.159155860066854,C#CCCC[NH3+].[Cl-]
191.7264155849196,161.01580725689087,14.37832354494167,33.95361801069828,7.866950042469494,15.999999999999998,303.26946510891,412.82598580791745,11.090779672072092,1.0180181794623508,5.68008556947811,0.07216758207072717,-6.244779672072092,COCC[NH3+].[Cl-]
236.70870624168097,214.94136312714917,16.01051504855488,35.27020202853095,9.017744677642895,21.0,354.7236444521338,512.7592022613372,11.114343106240971,3.572613356214324,9.435240364567555,0.4172183428852952,-6.268343106240972,[NH3+]CCCCCCl.[Cl-]
220.92740986686746,197.19860803513885,15.207457872348693,37.00684277572185,8.421390055793168,21.0,331.3018239143957,471.29336464893873,11.134224318711032,0.9887281035138314,6.037978737122496,0.07278891468825557,-6.28822431871103,CCCC(C)[NH3+].[Cl-]
275.3798312078485,251.44318727743195,17.729968227907797,43.5486634077711,7.730603770955281,23.99999999999999,429.08186718468994,628.3307575200774,10.60363868265169,6.3599142266853885,5.44999241569607,1.5580129178282287,-5.757638682651694,C#CC=Cc1cccc(N[NH3+])c1.[Cl-]
313.23201202479487,296.512989809794,18.31622821157584,45.22321092731017,8.840445178590453,29.000000000000004,452.1896747457687,691.4042308325587,10.643209904076874,5.990314401770071,6.170818108755766,1.2947246218939985,-5.797209904076874,CC=Cc1cc(C[NH3+])ccc1CCl.[Cl-]
